Compute Units: Running Time and Stalls
Compute Unit, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,164.611,0.000,0.000,0.000

Functions: Running Time and Stalls
Compute Unit, Function, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15100,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15110,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15120,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15130,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15140,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15150,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15160,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15170,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15180,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15190,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15200,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15210,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15220,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15230,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15240,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15250,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15260,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15270,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15280,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15290,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15300,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15310,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15320,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15330,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15340,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15350,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15360,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15370,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15380,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15390,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15400,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15410,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15420,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15430,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15440,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15450,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15460,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15470,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15480,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15490,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15500,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15510,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15520,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15530,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15540,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15550,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15560,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15570,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15580,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15590,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15600,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15610,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15620,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15630,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15640,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15650,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15660,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15670,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15680,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15690,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15700,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15710,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15720,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15730,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15740,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15750,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15760,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15770,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15780,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15790,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15800,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15810,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15820,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15830,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15840,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15850,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15860,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15870,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15880,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15890,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15900,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15910,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15920,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15930,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15940,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15950,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15960,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15970,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15980,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_15990,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16000,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16010,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16020,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16030,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16040,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16050,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16060,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16070,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16080,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16090,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16100,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16110,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16120,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16130,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16140,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16150,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16160,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16170,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16180,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16190,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16200,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16210,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16220,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16230,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16240,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16250,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16260,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16270,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16280,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16290,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16300,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16310,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16320,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16330,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16340,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16350,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16360,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16370,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16380,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16390,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16400,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16410,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16420,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16430,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16440,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16450,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16460,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16470,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16480,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16490,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16500,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16510,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16520,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16530,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16540,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16550,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16560,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16570,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16580,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16590,164.611,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_4663/grp_compute_operation_task0_fu_16600,164.611,0.000,0.000,0.000
