Compute Units: Running Time and Stalls
Compute Unit, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,57.582,0.000,0.000,0.000

Functions: Running Time and Stalls
Compute Unit, Function, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37592,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37602,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37612,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37622,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37632,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37642,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37652,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37662,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37672,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37682,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37692,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37702,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37712,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37722,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37732,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37742,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37752,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37762,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37772,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37782,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37792,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37802,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37812,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37822,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37832,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37842,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37852,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37862,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37872,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37882,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37892,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37902,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37912,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37922,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37932,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37942,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37952,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37962,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37972,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37982,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_37992,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38002,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38012,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38022,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38032,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38042,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38052,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38062,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38072,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38082,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38092,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38102,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38112,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38122,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38132,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38142,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38152,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38162,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38172,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38182,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38192,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38202,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38212,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38222,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38232,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38242,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38252,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38262,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38272,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38282,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38292,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38302,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38312,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38322,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38332,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38342,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38352,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38362,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38372,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38382,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38392,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38402,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38412,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38422,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38432,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38442,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38452,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38462,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38472,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38482,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38492,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38502,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38512,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38522,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38532,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38542,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38552,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38562,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38572,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38582,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38592,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38602,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38612,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38622,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38632,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38642,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38652,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38662,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38672,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38682,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38692,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38702,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38712,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38722,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38732,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38742,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38752,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38762,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38772,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38782,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38792,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38802,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38812,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38822,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38832,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38842,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38852,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38862,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38872,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38882,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38892,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38902,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38912,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38922,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38932,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38942,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38952,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38962,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38972,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38982,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_38992,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39002,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39012,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39022,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39032,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39042,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39052,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39062,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39072,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39082,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39092,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39102,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39112,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39122,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39132,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39142,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39152,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39162,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39172,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39182,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39192,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39202,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39212,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39222,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39232,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39242,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39252,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39262,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39272,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39282,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39292,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39302,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39312,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39322,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39332,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39342,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39352,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39362,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39372,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39382,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39392,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39402,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39412,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39422,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39432,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39442,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39452,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39462,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39472,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39482,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39492,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39502,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39512,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39522,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39532,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39542,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39552,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39562,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39572,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39582,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39592,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39602,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39612,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39622,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39632,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39642,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39652,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39662,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39672,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39682,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39692,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39702,57.582,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_11645/grp_compute_operation_task0_fu_39712,57.582,0.000,0.000,0.000
