Compute Units: Running Time and Stalls
Compute Unit, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,231.730,0.000,0.000,0.000

Functions: Running Time and Stalls
Compute Unit, Function, Running Time (us), Intra-Kernel Dataflow Stalls (%), External Memory Stalls (%), External Stream Stalls (%)
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19276,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19286,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19296,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19306,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19316,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19326,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19336,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19346,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19356,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19366,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19376,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19386,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19396,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19406,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19416,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19426,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19436,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19446,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19456,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19466,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19476,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19486,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19496,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19506,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19516,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19526,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19536,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19546,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19556,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19566,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19576,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19586,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19596,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19606,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19616,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19626,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19636,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19646,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19656,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19666,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19676,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19686,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19696,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19706,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19716,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19726,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19736,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19746,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19756,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19766,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19776,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19786,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19796,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19806,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19816,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19826,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19836,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19846,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19856,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19866,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19876,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19886,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19896,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19906,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19916,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19926,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19936,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19946,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19956,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19966,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19976,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19986,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_19996,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20006,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20016,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20026,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20036,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20046,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20056,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20066,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20076,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20086,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20096,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20106,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20116,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20126,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20136,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20146,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20156,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20166,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20176,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20186,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20196,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20206,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20216,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20226,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20236,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20246,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20256,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20266,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20276,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20286,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20296,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20306,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20316,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20326,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20336,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20346,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20356,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20366,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20376,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20386,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20396,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20406,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20416,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20426,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20436,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20446,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20456,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20466,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20476,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20486,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20496,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20506,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20516,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20526,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20536,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20546,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20556,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20566,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20576,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20586,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20596,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20606,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20616,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20626,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20636,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20646,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20656,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20666,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20676,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20686,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20696,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20706,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20716,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20726,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20736,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20746,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20756,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20766,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20776,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20786,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20796,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20806,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20816,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20826,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20836,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20846,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20856,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20866,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20876,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20886,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20896,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20906,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20916,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20926,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20936,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20946,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20956,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20966,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20976,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20986,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_20996,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21006,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21016,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21026,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21036,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21046,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21056,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21066,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21076,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21086,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21096,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21106,231.730,0.000,0.000,0.000
kernel_nlp_1,grp_task0_fu_12935/grp_compute_operation_task0_fu_21116,231.730,0.000,0.000,0.000
